,Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
8186,White,Electrocution,New York,Male,1921,4,29,1
8187,White,Electrocution,New York,Male,1921,5,5,10
8188,Black,Electrocution,New York,Male,1921,7,21,1
8189,White,Electrocution,New York,Male,1921,9,1,10
8190,White,Electrocution,New York,Male,1921,9,1,1
8191,White,Electrocution,New York,Male,1921,9,15,1
8192,White,Electrocution,New York,Male,1921,12,15,1
8193,White,Electrocution,New York,Male,1922,1,12,10
8194,White,Electrocution,New York,Male,1922,1,12,1
8195,White,Electrocution,New York,Male,1922,1,12,10
8196,White,Electrocution,New York,Male,1922,2,2,10
8197,White,Electrocution,New York,Male,1922,2,2,10
8198,White,Electrocution,New York,Male,1922,3,2,1
8199,White,Electrocution,New York,Male,1922,3,23,19
8200,Black,Electrocution,New York,Male,1922,4,20,23
8201,White,Electrocution,New York,Male,1922,6,8,10
8202,White,Electrocution,New York,Male,1922,6,8,10
8203,White,Electrocution,New York,Male,1922,6,8,10
8205,White,Electrocution,New York,Male,1922,6,29,1
8206,White,Electrocution,New York,Male,1922,7,20,10
8207,Asian,Electrocution,New York,Male,1922,7,20,1
8208,Black,Electrocution,New York,Male,1922,8,31,1
8209,White,Electrocution,New York,Male,1922,8,31,23
8211,White,Electrocution,New York,Male,1923,2,15,10
8212,White,Electrocution,New York,Male,1923,2,15,10
8213,White,Electrocution,New York,Male,1923,3,1,1
8214,White,Electrocution,New York,Male,1923,4,26,1
8215,White,Electrocution,New York,Male,1923,4,26,1
8216,White,Electrocution,New York,Male,1923,4,26,1
8217,White,Electrocution,New York,Male,1923,6,7,1
8218,White,Electrocution,New York,Male,1923,6,7,1
8219,White,Electrocution,New York,Male,1923,6,22,1
8220,Black,Electrocution,New York,Male,1923,7,12,1
8221,White,Electrocution,New York,Male,1923,8,30,6
8222,White,Electrocution,New York,Male,1923,12,6,10
8223,White,Electrocution,New York,Male,1923,12,13,1
8224,White,Electrocution,New York,Male,1923,12,13,1
8225,White,Electrocution,New York,Male,1923,12,13,1
8226,White,Electrocution,New York,Male,1924,4,10,1
8227,White,Electrocution,New York,Male,1924,4,17,1
8228,White,Electrocution,New York,Male,1924,6,12,1
8229,Asian,Electrocution,New York,Male,1924,7,24,1
8230,White,Electrocution,New York,Male,1925,1,8,10
8231,White,Electrocution,New York,Male,1925,1,8,10
8232,White,Electrocution,New York,Male,1925,1,15,10
8233,White,Electrocution,New York,Male,1925,1,15,10
8235,White,Electrocution,New York,Male,1925,1,22,10
8236,Latino,Electrocution,New York,Male,1925,1,22,1
8237,White,Electrocution,New York,Male,1925,1,22,1
8238,White,Electrocution,New York,Male,1925,3,12,10
8240,White,Electrocution,New York,Male,1925,4,30,10
8241,White,Electrocution,New York,Male,1925,4,30,10
8242,White,Electrocution,New York,Male,1925,4,30,10
8243,White,Electrocution,New York,Male,1925,8,27,1
8244,Black,Electrocution,New York,Male,1925,9,17,1
8245,White,Electrocution,New York,Male,1926,1,29,1
8246,White,Electrocution,New York,Male,1926,1,29,1
8247,Black,Electrocution,New York,Male,1926,2,4,1
8248,White,Electrocution,New York,Male,1926,2,4,10
8249,White,Electrocution,New York,Male,1926,6,24,10
8250,Asian,Electrocution,New York,Male,1926,7,15,1
8251,White,Electrocution,New York,Male,1926,8,19,10
8252,Black,Electrocution,New York,Male,1926,8,19,1
8253,White,Electrocution,New York,Male,1926,8,26,1
8254,White,Electrocution,New York,Male,1926,8,26,10
8255,White,Electrocution,New York,Male,1926,12,2,1
8256,White,Electrocution,New York,Male,1926,12,9,10
8257,White,Electrocution,New York,Male,1926,12,9,10
8258,White,Electrocution,New York,Male,1926,12,9,10
8259,Black,Electrocution,New York,Male,1927,1,6,10
8260,Black,Electrocution,New York,Male,1927,1,6,10
8262,Black,Electrocution,New York,Male,1927,1,13,10
8263,White,Electrocution,New York,Male,1927,1,20,1
8264,White,Electrocution,New York,Male,1927,2,17,1
8265,White,Electrocution,New York,Male,1927,2,17,1
8266,White,Electrocution,New York,Male,1927,3,17,1
8267,White,Electrocution,New York,Male,1927,3,17,1
8268,White,Electrocution,New York,Male,1927,7,14,1
8269,White,Electrocution,New York,Male,1927,7,21,1
8270,White,Electrocution,New York,Male,1927,9,29,1
8271,White,Electrocution,New York,Male,1927,12,16,1
8272,White,Electrocution,New York,Male,1927,12,16,10
8273,White,Electrocution,New York,Male,1928,1,5,10
8274,Black,Electrocution,New York,Male,1928,1,5,10
8275,White,Electrocution,New York,Male,1928,1,12,1
8276,White,Electrocution,New York,Female,1928,1,12,1
8277,White,Electrocution,New York,Male,1928,3,1,1
8278,Black,Electrocution,New York,Male,1928,4,6,10
8280,White,Electrocution,New York,Male,1928,7,19,6
8281,White,Electrocution,New York,Male,1928,8,2,1
8282,White,Electrocution,New York,Male,1928,8,9,1
8283,White,Electrocution,New York,Male,1928,8,9,10
8284,White,Electrocution,New York,Male,1928,8,9,1
8285,Black,Electrocution,New York,Male,1928,8,30,10
8286,White,Electrocution,New York,Male,1928,12,14,1
8287,White,Electrocution,New York,Male,1929,1,24,10
8288,White,Electrocution,New York,Male,1929,1,24,10
8289,White,Electrocution,New York,Male,1929,1,24,10
8290,White,Electrocution,New York,Male,1929,8,29,1
8292,White,Electrocution,New York,Male,1930,1,2,10
8293,White,Electrocution,New York,Male,1930,1,9,10
8294,White,Electrocution,New York,Male,1930,1,30,1
8295,White,Electrocution,New York,Male,1930,1,30,1
8296,White,Electrocution,New York,Male,1930,5,29,10
8297,White,Electrocution,New York,Male,1930,7,17,10
8298,White,Electrocution,New York,Male,1930,7,17,10
8299,White,Electrocution,New York,Male,1930,7,17,10
8301,White,Electrocution,New York,Male,1930,8,28,1
8302,White,Electrocution,New York,Male,1930,8,28,1
8303,White,Electrocution,New York,Male,1930,12,12,10
8304,White,Electrocution,New York,Male,1930,12,12,10
8305,White,Electrocution,New York,Male,1930,12,12,10
8306,White,Electrocution,New York,Male,1931,2,26,10
8307,White,Electrocution,New York,Male,1931,2,26,10
8308,Black,Electrocution,New York,Male,1931,6,25,1
8309,Black,Electrocution,New York,Male,1931,6,25,1
8310,White,Electrocution,New York,Male,1931,7,2,10
8311,White,Electrocution,New York,Male,1931,7,2,10
8312,White,Electrocution,New York,Male,1931,7,2,10
8314,White,Electrocution,New York,Male,1931,7,23,10
8315,White,Electrocution,New York,Male,1931,8,27,1
8316,Black,Electrocution,New York,Male,1931,9,4,1
8317,White,Electrocution,New York,Male,1931,12,10,1
8318,White,Electrocution,New York,Male,1932,1,7,1
8319,White,Electrocution,New York,Male,1932,1,7,1
8320,White,Electrocution,New York,Male,1932,1,14,10
8321,White,Electrocution,New York,Male,1932,1,21,1
8322,Asian,Electrocution,New York,Male,1932,1,28,23
8323,White,Electrocution,New York,Male,1932,3,31,1
8324,White,Electrocution,New York,Male,1932,3,31,1
8325,White,Electrocution,New York,Male,1932,3,31,1
8326,White,Electrocution,New York,Male,1932,3,31,10
8327,Black,Electrocution,New York,Male,1932,6,9,1
8328,White,Electrocution,New York,Male,1932,7,2,1
8329,White,Electrocution,New York,Male,1932,7,2,1
8330,White,Electrocution,New York,Male,1932,7,15,1
8331,White,Electrocution,New York,Male,1932,7,15,1
8332,White,Electrocution,New York,Male,1932,7,22,10
8333,White,Electrocution,New York,Male,1932,7,22,10
8334,White,Electrocution,New York,Male,1932,7,22,1
8335,White,Electrocution,New York,Male,1932,9,2,1
8337,White,Electrocution,New York,Male,1932,12,10,1
8338,Black,Electrocution,New York,Male,1933,1,12,1
8339,Black,Electrocution,New York,Male,1933,1,12,1
8340,White,Electrocution,New York,Male,1933,1,12,1
8341,White,Electrocution,New York,Male,1933,1,19,1
8342,White,Electrocution,New York,Male,1933,2,2,10
8343,White,Electrocution,New York,Male,1933,4,20,1
8344,White,Electrocution,New York,Male,1933,4,20,1
8347,Black,Electrocution,New York,Male,1933,7,13,1
8348,White,Electrocution,New York,Male,1933,8,17,10
8349,White,Electrocution,New York,Male,1933,8,17,10
8350,White,Electrocution,New York,Male,1933,8,17,1
8351,White,Electrocution,New York,Male,1933,8,24,1
8352,White,Electrocution,New York,Male,1933,8,24,1
8353,Black,Electrocution,New York,Male,1933,9,1,1
8354,Black,Electrocution,New York,Male,1933,9,1,10
8355,Black,Electrocution,New York,Male,1933,9,1,10
8356,Black,Electrocution,New York,Male,1934,1,11,10
8357,Black,Electrocution,New York,Male,1934,1,11,10
8358,Black,Electrocution,New York,Male,1934,1,11,10
8359,Black,Electrocution,New York,Male,1934,3,1,11
8360,White,Electrocution,New York,Male,1934,6,7,1
8361,White,Electrocution,New York,Male,1934,6,7,1
8362,White,Electrocution,New York,Male,1934,6,7,1
8363,White,Electrocution,New York,Male,1934,6,14,10
8364,White,Electrocution,New York,Male,1934,6,14,1
8366,White,Electrocution,New York,Male,1934,7,12,1
8367,White,Electrocution,New York,Male,1934,8,9,6
8368,White,Electrocution,New York,Male,1934,8,9,6
8369,White,Electrocution,New York,Female,1934,8,9,6
8370,White,Electrocution,New York,Male,1934,9,6,1
8371,White,Electrocution,New York,Male,1935,1,10,1
8372,White,Electrocution,New York,Male,1935,1,10,1
8373,White,Electrocution,New York,Male,1935,1,17,1
8374,White,Electrocution,New York,Male,1935,1,24,1
8375,White,Electrocution,New York,Male,1935,2,7,1
8376,White,Electrocution,New York,Male,1935,2,7,1
8377,White,Electrocution,New York,Male,1935,2,7,1
8378,White,Electrocution,New York,Male,1935,2,21,1
8379,White,Electrocution,New York,Male,1935,4,25,1
8380,White,Electrocution,New York,Male,1935,4,25,1
8381,White,Electrocution,New York,Male,1935,6,27,1
8382,White,Electrocution,New York,Female,1935,6,27,1
8383,White,Electrocution,New York,Male,1935,7,11,11
8384,White,Electrocution,New York,Male,1935,8,29,10
8385,Black,Electrocution,New York,Male,1935,12,5,1
8386,Black,Electrocution,New York,Male,1935,12,5,1
8387,White,Electrocution,New York,Male,1936,1,9,1
8388,White,Electrocution,New York,Male,1936,1,9,1
8389,White,Electrocution,New York,Male,1936,1,9,1
8390,White,Electrocution,New York,Male,1936,1,9,1
8391,White,Electrocution,New York,Male,1936,1,16,1
8393,White,Electrocution,New York,Male,1936,2,27,11
8394,White,Electrocution,New York,Male,1936,4,16,10
8395,White,Electrocution,New York,Male,1936,4,16,10
8396,White,Electrocution,New York,Male,1936,4,23,1
8397,White,Electrocution,New York,Male,1936,5,29,10
8398,White,Electrocution,New York,Male,1936,5,29,10
8399,White,Electrocution,New York,Male,1936,5,29,10
8400,White,Electrocution,New York,Male,1936,5,29,10
8401,White,Electrocution,New York,Male,1936,6,4,1
8403,White,Electrocution,New York,Male,1936,7,16,1
8404,White,Electrocution,New York,Female,1936,7,16,1
8405,Latino,Electrocution,New York,Male,1936,7,23,1
8406,White,Electrocution,New York,Male,1936,8,20,11
8407,White,Electrocution,New York,Male,1936,8,27,1
8408,White,Electrocution,New York,Male,1937,1,7,10
8409,White,Electrocution,New York,Male,1937,1,7,10
8410,White,Electrocution,New York,Male,1937,1,14,1
8411,White,Electrocution,New York,Male,1937,1,21,11
8412,Black,Electrocution,New York,Male,1937,1,21,10
8413,Black,Electrocution,New York,Male,1937,1,21,10
8414,Black,Electrocution,New York,Male,1937,1,21,10
8415,White,Electrocution,New York,Male,1937,2,11,11
8416,Asian,Electrocution,New York,Male,1937,6,10,1
8417,White,Electrocution,New York,Male,1937,7,1,10
8418,White,Electrocution,New York,Male,1937,7,1,10
8419,White,Electrocution,New York,Male,1937,7,1,10
8420,Black,Electrocution,New York,Male,1937,8,19,23
8421,White,Electrocution,New York,Male,1937,8,26,1
8422,White,Electrocution,New York,Male,1938,1,6,11
8424,White,Electrocution,New York,Male,1938,5,26,10
8425,White,Electrocution,New York,Male,1938,6,2,11
8426,White,Electrocution,New York,Male,1938,8,11,1
8427,White,Electrocution,New York,Male,1938,8,11,1
8428,White,Electrocution,New York,Male,1938,8,18,10
8429,White,Electrocution,New York,Male,1939,1,5,1
8430,White,Electrocution,New York,Male,1939,1,5,1
8431,Black,Electrocution,New York,Male,1939,1,5,10
8432,White,Electrocution,New York,Male,1939,1,12,10
8433,White,Electrocution,New York,Male,1939,1,26,1
8434,White,Electrocution,New York,Male,1939,1,26,1
8435,White,Electrocution,New York,Male,1939,1,26,1
8436,White,Electrocution,New York,Male,1939,2,9,10
8437,White,Electrocution,New York,Male,1939,2,16,10
8438,White,Electrocution,New York,Male,1939,2,16,10
8439,White,Electrocution,New York,Male,1939,2,23,10
8441,White,Electrocution,New York,Male,1939,12,21,1
8442,Black,Electrocution,New York,Male,1939,12,21,1
8443,White,Electrocution,New York,Male,1939,12,21,1
8444,White,Electrocution,New York,Male,1940,1,4,1
8445,White,Electrocution,New York,Male,1940,1,11,24
8446,White,Electrocution,New York,Male,1940,1,11,24
8447,White,Electrocution,New York,Male,1940,1,18,10
8448,White,Electrocution,New York,Male,1940,2,15,1
8449,White,Electrocution,New York,Male,1940,2,15,10
8450,White,Electrocution,New York,Male,1940,2,15,1
8451,White,Electrocution,New York,Male,1940,4,25,1
8452,Black,Electrocution,New York,Male,1940,7,11,1
8453,Black,Electrocution,New York,Male,1940,7,11,1
8454,White,Electrocution,New York,Male,1940,8,1,11
8455,White,Electrocution,New York,Male,1940,9,12,1
8456,White,Electrocution,New York,Male,1940,9,12,1
8457,Black,Electrocution,New York,Male,1941,1,9,1
8458,Black,Electrocution,New York,Male,1941,2,6,1
8460,White,Electrocution,New York,Male,1941,2,13,10
8461,White,Electrocution,New York,Male,1941,2,13,10
8462,White,Electrocution,New York,Male,1941,2,13,10
8463,White,Electrocution,New York,Male,1941,2,20,10
8464,White,Electrocution,New York,Male,1941,2,20,10
8465,White,Electrocution,New York,Male,1941,2,20,10
8466,White,Electrocution,New York,Male,1941,6,5,11
8467,White,Electrocution,New York,Male,1941,6,12,6
8468,White,Electrocution,New York,Male,1941,6,12,6
8469,White,Electrocution,New York,Male,1941,7,10,10
8470,Black,Electrocution,New York,Male,1941,7,10,1
8471,White,Electrocution,New York,Male,1941,9,18,1
8472,Black,Electrocution,New York,Male,1942,1,8,10
8473,Black,Electrocution,New York,Male,1942,1,15,10
8474,Black,Electrocution,New York,Male,1942,1,15,10
8475,Latino,Electrocution,New York,Male,1942,1,22,1
8476,White,Electrocution,New York,Male,1942,1,29,11
8477,White,Electrocution,New York,Male,1942,2,19,6
8478,White,Electrocution,New York,Male,1942,2,19,6
8479,White,Electrocution,New York,Male,1942,2,26,19
8480,White,Electrocution,New York,Male,1942,3,5,10
8481,White,Electrocution,New York,Male,1942,3,12,10
8482,White,Electrocution,New York,Male,1942,3,12,10
8483,White,Electrocution,New York,Male,1942,6,11,1
8484,White,Electrocution,New York,Male,1942,6,11,1
8485,Black,Electrocution,New York,Male,1942,9,10,10
8486,White,Electrocution,New York,Male,1942,9,10,1
8488,Latino,Electrocution,New York,Male,1942,9,17,1
8489,Black,Electrocution,New York,Male,1942,9,17,10
8490,White,Electrocution,New York,Male,1943,1,14,1
8491,White,Electrocution,New York,Male,1943,1,14,1
8492,White,Electrocution,New York,Male,1943,1,21,1
8493,Latino,Electrocution,New York,Male,1943,1,21,1
8494,White,Electrocution,New York,Male,1943,3,4,1
8495,White,Electrocution,New York,Male,1943,4,29,10
8496,White,Electrocution,New York,Male,1943,4,29,10
8497,Black,Electrocution,New York,Male,1943,7,8,1
8498,White,Electrocution,New York,Male,1943,7,8,24
8499,Black,Electrocution,New York,Male,1943,7,8,1
8500,Black,Electrocution,New York,Male,1943,7,15,1
8501,Latino,Electrocution,New York,Male,1943,9,16,1
8502,White,Electrocution,New York,Male,1944,1,6,1
8503,Black,Electrocution,New York,Male,1944,1,13,1
8504,White,Electrocution,New York,Male,1944,1,21,1
8505,White,Electrocution,New York,Male,1944,2,10,1
8506,White,Electrocution,New York,Male,1944,3,2,1
8507,White,Electrocution,New York,Male,1944,3,2,1
8508,White,Electrocution,New York,Male,1944,3,4,6
8509,White,Electrocution,New York,Male,1944,3,4,6
8510,White,Electrocution,New York,Male,1944,3,4,6
8511,Black,Electrocution,New York,Male,1944,5,25,10
8512,White,Electrocution,New York,Male,1944,6,3,1
8513,Black,Electrocution,New York,Male,1944,6,23,1
8514,Black,Electrocution,New York,Male,1944,6,23,1
8515,White,Electrocution,New York,Male,1944,6,29,10
8516,White,Electrocution,New York,Male,1944,6,29,10
8517,White,Electrocution,New York,Male,1944,6,29,10
8518,Asian,Electrocution,New York,Male,1944,8,31,1
8519,Asian,Electrocution,New York,Male,1944,8,31,1
8521,Black,Electrocution,New York,Female,1944,11,16,10
8522,Black,Electrocution,New York,Male,1946,1,17,1
8523,White,Electrocution,New York,Male,1946,3,7,10
8524,White,Electrocution,New York,Male,1946,4,25,1
8525,White,Electrocution,New York,Male,1946,9,12,19
8526,White,Electrocution,New York,Male,1947,3,6,1
8527,White,Electrocution,New York,Male,1947,3,6,1
8528,White,Electrocution,New York,Male,1947,3,6,1
8529,Black,Electrocution,New York,Male,1947,4,17,11
8531,Black,Electrocution,New York,Male,1947,7,3,10
8533,Black,Electrocution,New York,Male,1947,7,10,10
8534,Black,Electrocution,New York,Male,1947,7,10,10
8535,White,Electrocution,New York,Male,1947,7,10,10
8536,Black,Electrocution,New York,Male,1947,8,21,1
8537,Black,Electrocution,New York,Male,1947,12,4,10
8538,Black,Electrocution,New York,Male,1948,1,8,10
8539,White,Electrocution,New York,Male,1948,7,1,11
8540,Black,Electrocution,New York,Male,1948,7,22,1
8541,Black,Electrocution,New York,Male,1948,7,22,1
8542,White,Electrocution,New York,Male,1948,9,16,10
8543,White,Electrocution,New York,Male,1948,9,16,10
8544,Black,Electrocution,New York,Male,1949,1,6,1
8545,Black,Electrocution,New York,Male,1949,1,13,11
8546,Black,Electrocution,New York,Male,1949,1,20,10
8547,Black,Electrocution,New York,Male,1949,1,20,10
8548,Black,Electrocution,New York,Male,1949,1,20,10
8549,White,Electrocution,New York,Male,1949,3,3,1
8550,White,Electrocution,New York,Male,1949,3,3,1
8551,Black,Electrocution,New York,Male,1949,6,30,10
8552,Black,Electrocution,New York,Male,1949,6,30,10
8553,White,Electrocution,New York,Male,1949,7,7,1
8554,White,Electrocution,New York,Male,1949,7,7,1
8555,Black,Electrocution,New York,Male,1949,9,1,10
8557,Black,Electrocution,New York,Male,1949,9,8,10
8558,White,Electrocution,New York,Male,1950,1,5,1
8559,White,Electrocution,New York,Male,1950,1,12,10
8560,Latino,Electrocution,New York,Male,1950,5,25,23
8561,Native American,Electrocution,New York,Male,1951,1,11,25
8562,Black,Electrocution,New York,Male,1951,2,15,10
8563,Black,Electrocution,New York,Male,1951,3,1,10
8564,Latino,Electrocution,New York,Male,1951,3,7,10
8565,White,Electrocution,New York,Female,1951,3,7,10
8566,White,Electrocution,New York,Male,1951,3,8,10
8568,White,Electrocution,New York,Male,1951,4,12,1
8569,White,Electrocution,New York,Male,1952,3,6,10
8570,White,Electrocution,New York,Male,1952,10,30,1
8571,Black,Electrocution,New York,Male,1952,10,30,1
8572,White,Electrocution,New York,Male,1953,1,15,24
8573,White,Electrocution,New York,Male,1953,1,22,1
8574,White,Electrocution,New York,Male,1953,4,16,1
8575,White,Electrocution,New York,Female,1953,6,19,18
8576,White,Electrocution,New York,Male,1953,6,19,18
8577,White,Electrocution,New York,Male,1953,7,16,1
8578,White,Electrocution,New York,Male,1953,7,23,1
8579,White,Electrocution,New York,Male,1954,1,7,10
8580,White,Electrocution,New York,Male,1954,1,7,10
8581,Black,Electrocution,New York,Male,1954,3,11,1
